StockCode,Description,GrossRevenue,NetRevenue,UnitsSold,SalesLines,Orders,ReturnValue,ReturnedUnits,DescriptionQualityFlag,CommercialValidity,ReturnValueRate,ReturnRisk,CommercialPerformanceScore,StrategicClassification,IsOperationalRecord,IsMissingDescription,HasCommercialActivity,ProductMasterStatus,CommercialPriority,ReturnRiskFlag,IncludeInExecutiveAnalytics,IsNonMerchandise,IsCommercialMerchandise,ExecutiveScope,ScopeReason,RevenueShare,RevenueRank,ExecutiveProductTier,RevenuePerOrder,RevenuePerUnit,DescriptionAnomaly,ReturnAnomaly,HighRevenueAnomaly,HighVolumeLowValueAnomaly,ExtremeRevenuePerOrder,ExtremeRevenuePerUnit,AnomalyScore,AnomalySeverity,RecommendedAction
90067B,BROWN VINTAGE VICTORIAN EARRINGS,47.120000000000005,47.120000000000005,16,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1716,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.4375640009503155e-06,4372,Tier 4 - Long Tail,7.853333333333334,2.9450000000000003,False,False,False,False,False,False,0,Normal,No immediate action
37462E,"PET MUG, GOLDFISH",49.63999999999999,47.12,110,32,30,-2.52,6,Commercial Description,Valid,0.0508,Moderate,0.2155,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,2.437564000950315e-06,4373,Tier 4 - Long Tail,1.5706666666666667,0.42836363636363634,False,False,False,False,False,False,0,Normal,No immediate action
84227,HEN HOUSE W CHICK IN NEST,47.040000000000006,47.04,112,17,17,0.0,0,Commercial Description,Valid,0.0,Low,0.2159,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.433425522171113e-06,4374,Tier 4 - Long Tail,2.767058823529412,0.42,False,False,False,False,False,False,0,Normal,No immediate action
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,46.93,46.93,5,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1571,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.427735113849709e-06,4375,Tier 4 - Long Tail,9.386,9.386,False,False,False,False,False,False,0,Normal,No immediate action
84596f,SMALL MARSHMALLOWS PINK BOWL,46.89,46.89,19,14,14,0.0,0,Commercial Description,Valid,0.0,Low,0.1735,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.425665874460108e-06,4376,Tier 4 - Long Tail,3.349285714285714,2.4678947368421054,False,False,False,False,False,False,0,Normal,No immediate action
20988,TRELLIS FLOWER CHOPSTICKS SET/5,46.8,46.8,24,10,10,0.0,0,Commercial Description,Valid,0.0,Low,0.1779,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.421010085833505e-06,4377,Tier 4 - Long Tail,4.68,1.95,False,False,False,False,False,False,0,Normal,No immediate action
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,46.6,46.6,11,10,10,0.0,0,Commercial Description,Valid,0.0,Low,0.1657,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.4106638888854988e-06,4378,Tier 4 - Long Tail,4.66,4.236363636363636,False,False,False,False,False,False,0,Normal,No immediate action
16050,TEATIME PENCIL WITH RUBBER,46.45,46.45,151,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.2252,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.402904241174494e-06,4379,Tier 4 - Long Tail,5.161111111111111,0.3076158940397351,False,False,False,False,False,False,0,Normal,No immediate action
47341A,FUSCHIA TABLE RUN FLOWER,46.25,46.25,29,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1811,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.3925580442264877e-06,4380,Tier 4 - Long Tail,5.138888888888889,1.5948275862068966,False,False,False,False,False,False,0,Normal,No immediate action
72024U,LILAC VOTIVE CANDLE,46.2,46.2,220,13,13,0.0,0,Commercial Description,Valid,0.0,Low,0.2375,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.389971494989486e-06,4381,Tier 4 - Long Tail,3.553846153846154,0.21000000000000002,False,False,False,False,False,False,0,Normal,No immediate action
85081,PADDED HOLLY CHRISTMAS DECORATION,46.170000000000016,46.17,104,23,22,0.0,0,Commercial Description,Valid,0.0,Low,0.2122,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.388419565447285e-06,4382,Tier 4 - Long Tail,2.0986363636363636,0.4439423076923077,False,False,False,False,False,False,0,Normal,No immediate action
85132c,CHARLIE AND LOLA FIGURES TINS,46.1,46.1,4,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1541,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.3847983965154828e-06,4383,Tier 4 - Long Tail,11.525,11.525,False,False,False,False,False,False,0,Normal,No immediate action
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,45.89999999999999,45.9,18,14,13,0.0,0,Commercial Description,Valid,0.0,Low,0.1714,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.374452199567476e-06,4385,Tier 4 - Long Tail,3.5307692307692307,2.55,False,False,False,False,False,False,0,Normal,No immediate action
35611B,BLACK ASSORTED DROPLET DECORATION,45.76,45.76,62,6,5,0.0,0,Commercial Description,Valid,0.0,Low,0.198,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.367209861703872e-06,4386,Tier 4 - Long Tail,9.152,0.7380645161290322,False,False,False,False,False,False,0,Normal,No immediate action
35809a,ENAMEL PINK TEA CONTAINER,45.75000000000001,45.75,11,11,10,0.0,0,Commercial Description,Valid,0.0,Low,0.1645,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.3666925518564718e-06,4387,Tier 4 - Long Tail,4.575,4.159090909090909,False,False,False,False,False,False,0,Normal,No immediate action
72724,SET/6 CHRISTMAS ICICLE T-LIGHTS,45.0,45.0,36,12,11,0.0,0,Commercial Description,Valid,0.0,Low,0.1842,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.327894313301448e-06,4388,Tier 4 - Long Tail,4.090909090909091,1.25,False,False,False,False,False,False,0,Normal,No immediate action
16161C,WRAP SPEED DEMONS,45.0,45.0,450,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.2687,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.327894313301448e-06,4389,Tier 4 - Long Tail,9.0,0.1,False,False,False,False,False,False,0,Normal,No immediate action
23625,SET 6 CARDS SPARKLY REINDEER 17262,44.91000000000001,44.91,9,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1611,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.3232385246748443e-06,4390,Tier 4 - Long Tail,11.2275,4.989999999999999,False,False,False,False,False,False,0,Normal,No immediate action
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,44.75,44.75,9,3,3,0.0,0,Commercial Description,Valid,0.0,Low,0.161,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.31496156711644e-06,4391,Tier 4 - Long Tail,14.916666666666666,4.972222222222222,False,False,False,False,False,False,0,Normal,No immediate action
90197D,AMBER GLASS BRACELET HEART CHARMS,44.55,44.55,9,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1608,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.3046153701684325e-06,4392,Tier 4 - Long Tail,7.425,4.949999999999999,False,False,False,False,False,False,0,Normal,No immediate action
72796B,S/3 FRENCH VANILLA SQU CANDLE,44.55,44.55,27,14,13,0.0,0,Commercial Description,Valid,0.0,Low,0.178,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.3046153701684325e-06,4393,Tier 4 - Long Tail,3.4269230769230767,1.65,False,False,False,False,False,False,0,Normal,No immediate action
79066k,RETRO MOD TRAY,44.37,44.37,27,17,16,0.0,0,Commercial Description,Valid,0.0,Low,0.1778,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.2953037929152268e-06,4394,Tier 4 - Long Tail,2.773125,1.6433333333333333,False,False,False,False,False,False,0,Normal,No immediate action
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,44.28,44.28,15,16,16,0.0,0,Commercial Description,Valid,0.0,Low,0.1678,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.290648004288624e-06,4395,Tier 4 - Long Tail,2.7675,2.952,False,False,False,False,False,False,0,Normal,No immediate action
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""",44.25000000000001,44.25000000000001,15,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1676,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.2890960747464234e-06,4396,Tier 4 - Long Tail,4.916666666666668,2.9500000000000006,False,False,False,False,False,False,0,Normal,No immediate action
35085E,IVORY ROSE LAMPSHADE,44.25,44.25,39,11,11,0.0,0,Commercial Description,Valid,0.0,Low,0.1847,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.289096074746423e-06,4397,Tier 4 - Long Tail,4.0227272727272725,1.1346153846153846,False,False,False,False,False,False,0,Normal,No immediate action
90084,PINK CRYSTAL GUITAR PHONE CHARM,54.4,44.2,64,16,16,-10.2,12,Commercial Description,Valid,0.1875,High,0.1971,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,2.286509525509421e-06,4398,Tier 4 - Long Tail,2.7625,0.690625,False,False,False,False,False,False,0,Normal,No immediate action
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,44.19,44.19,18,17,17,0.0,0,Commercial Description,Valid,0.0,Low,0.1695,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.285992215662021e-06,4399,Tier 4 - Long Tail,2.599411764705882,2.455,False,False,False,False,False,False,0,Normal,No immediate action
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",43.94,43.94,95,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.2066,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.273059469477013e-06,4400,Tier 4 - Long Tail,10.985,0.4625263157894737,False,False,False,False,False,False,0,Normal,No immediate action
17014C,ORIGAMI LAVENDER INCENSE CONES,43.75,43.75,97,3,3,0.0,0,Commercial Description,Valid,0.0,Low,0.2072,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.263230582376407e-06,4401,Tier 4 - Long Tail,14.583333333333334,0.45103092783505155,False,False,False,False,False,False,0,Normal,No immediate action
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.649999999999984,43.65,235,15,15,0.0,0,Commercial Description,Valid,0.0,Low,0.2371,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.258057483902404e-06,4402,Tier 4 - Long Tail,2.9099999999999997,0.18574468085106383,False,False,False,False,False,False,0,Normal,No immediate action
90042B,FRESHWATER PEARL BRACELET PINK,43.35,43.35,17,9,8,0.0,0,Commercial Description,Valid,0.0,Low,0.1682,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.242538188480394e-06,4403,Tier 4 - Long Tail,5.41875,2.5500000000000003,False,False,False,False,False,False,0,Normal,No immediate action
35822P,"ACRYLIC BEAD CHAIN, PINK",43.32,43.32,114,2,2,0.0,0,Commercial Description,Valid,0.0,Low,0.2128,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.2409862589381933e-06,4404,Tier 4 - Long Tail,21.66,0.38,False,False,False,False,False,False,0,Normal,No immediate action
23038,T-LIGHT HOLDER SILVER SAUCER,42.92,42.92,44,8,8,0.0,0,Commercial Description,Valid,0.0,Low,0.1867,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.2202938650421804e-06,4405,Tier 4 - Long Tail,5.365,0.9754545454545455,False,False,False,False,False,False,0,Normal,No immediate action
84857B,BLUE MONTE CARLO HANDBAG,46.8,42.9,24,4,4,-3.9,2,Commercial Description,Valid,0.0833,Moderate,0.1741,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,2.21925924534738e-06,4406,Tier 4 - Long Tail,10.725,1.7874999999999999,False,False,False,False,False,False,0,Normal,No immediate action
84993a,75 GREEN PETIT FOUR CASES,42.70999999999999,42.71,51,30,30,0.0,0,Commercial Description,Valid,0.0,Low,0.1901,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.209430358246773e-06,4407,Tier 4 - Long Tail,1.4236666666666666,0.8374509803921569,False,False,False,False,False,False,0,Normal,No immediate action
21596,Hypochondriac Pill Stress Ball,42.64,42.64,10,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1601,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.2058091893149712e-06,4408,Tier 4 - Long Tail,4.737777777777778,4.264,False,False,False,False,False,False,0,Normal,No immediate action
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,42.5,42.5,5,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1527,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1985668514513662e-06,4409,Tier 4 - Long Tail,8.5,8.5,False,False,False,False,False,False,0,Normal,No immediate action
90126C,AMBER BERTIE MOBILE PHONE CHARM,42.1,42.1,21,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.171,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.177874457555354e-06,4410,Tier 4 - Long Tail,8.42,2.0047619047619047,False,False,False,False,False,False,0,Normal,No immediate action
72771C,BLACK FLOCK GOLD CANDLE,42.08,42.08,54,7,7,0.0,0,Commercial Description,Valid,0.0,Low,0.1914,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1768398378605533e-06,4411,Tier 4 - Long Tail,6.011428571428572,0.7792592592592592,False,False,False,False,False,False,0,Normal,No immediate action
20860,GOLD COSMETICS BAG WITH BUTTERFLY,42.00000000000001,42.0,20,14,14,0.0,0,Commercial Description,Valid,0.0,Low,0.1698,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1727013590813507e-06,4412,Tier 4 - Long Tail,3.0,2.1,False,False,False,False,False,False,0,Normal,No immediate action
15060b,FAIRY CAKE DESIGN UMBRELLA,41.81,41.81,5,5,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1521,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.162872471980745e-06,4413,Tier 4 - Long Tail,8.362,8.362,False,False,False,False,False,False,0,Normal,No immediate action
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,41.650000000000006,41.650000000000006,7,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1553,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.15459551442234e-06,4414,Tier 4 - Long Tail,10.412500000000001,5.950000000000001,False,False,False,False,False,False,0,Normal,No immediate action
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,51.54999999999999,41.65,31,20,17,-9.9,6,Commercial Description,Valid,0.192,High,0.1779,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,2.1545955144223392e-06,4415,Tier 4 - Long Tail,2.4499999999999997,1.3435483870967742,False,False,False,False,False,False,0,Normal,No immediate action
90060C,FIRE POLISHED GLASS NECKL SILVER,41.650000000000006,41.65,7,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1551,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1545955144223392e-06,4416,Tier 4 - Long Tail,6.941666666666666,5.95,False,False,False,False,False,False,0,Normal,No immediate action
23448,CREAM BUNNY EASTER EGG BASKET,41.25,41.25,25,3,3,0.0,0,Commercial Description,Valid,0.0,Low,0.1735,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1339031205263267e-06,4417,Tier 4 - Long Tail,13.75,1.65,False,False,False,False,False,False,0,Normal,No immediate action
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,41.21,41.21,7,6,5,0.0,0,Commercial Description,Valid,0.0,Low,0.1548,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1318338811367256e-06,4418,Tier 4 - Long Tail,8.242,5.887142857142857,False,False,False,False,False,False,0,Normal,No immediate action
90027C,GLASS BEAD HOOP EARRINGS GREEN,41.17,41.17,14,12,12,0.0,0,Commercial Description,Valid,0.0,Low,0.1635,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.129764641747124e-06,4419,Tier 4 - Long Tail,3.4308333333333336,2.940714285714286,False,False,False,False,False,False,0,Normal,No immediate action
18096c,WHITE ROUND PORCELAIN TLIGHT HOLDER,41.14,41.14,8,6,6,0.0,0,Commercial Description,Valid,0.0,Low,0.1559,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1282127122049237e-06,4420,Tier 4 - Long Tail,6.8566666666666665,5.1425,False,False,False,False,False,False,0,Normal,No immediate action
21119,Glow In The Dark Shot Glasses,41.01,41.01,3,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.147,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1214876841887187e-06,4421,Tier 4 - Long Tail,10.2525,13.67,False,False,False,False,False,False,0,Normal,No immediate action
35644,PAIR PINK/BLACK COATHANGERS,40.95,40.95,21,10,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1694,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.118383825104317e-06,4422,Tier 4 - Long Tail,4.550000000000001,1.9500000000000002,False,False,False,False,False,False,0,Normal,No immediate action
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,40.8,40.8,16,4,4,0.0,0,Commercial Description,Valid,0.0,Low,0.1648,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.110624177393312e-06,4423,Tier 4 - Long Tail,10.2,2.55,False,False,False,False,False,False,0,Normal,No immediate action
44228,CANNABIS LEAF BEAD CURTAIN,40.8,40.8,48,7,7,0.0,0,Commercial Description,Valid,0.0,Low,0.1862,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.110624177393312e-06,4424,Tier 4 - Long Tail,5.828571428571428,0.85,False,False,False,False,False,False,0,Normal,No immediate action
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,40.72,40.72,8,8,7,0.0,0,Commercial Description,Valid,0.0,Low,0.1552,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.1064856986141096e-06,4425,Tier 4 - Long Tail,5.817142857142857,5.09,False,False,False,False,False,False,0,Normal,No immediate action
90136,PALE PINK/AMETHYST STONE NECKLACE,40.47,40.47,4,3,3,0.0,0,Commercial Description,Valid,0.0,Low,0.1485,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.0935529524291016e-06,4426,Tier 4 - Long Tail,13.49,10.1175,False,False,False,False,False,False,0,Normal,No immediate action
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,40.34,40.34,7,7,7,0.0,0,Commercial Description,Valid,0.0,Low,0.1536,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.0868279244128974e-06,4427,Tier 4 - Long Tail,5.762857142857143,5.762857142857143,False,False,False,False,False,False,0,Normal,No immediate action
20994,JAZZ HEARTS SPIRAL NOTEPAD,39.95,39.95,47,13,13,0.0,0,Commercial Description,Valid,0.0,Low,0.185,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.066652840364285e-06,4428,Tier 4 - Long Tail,3.0730769230769233,0.8500000000000001,False,False,False,False,False,False,0,Normal,No immediate action
47013A,WINE BOTTLE DRESSING LT.BLUE,39.87,39.87,141,26,26,0.0,0,Commercial Description,Valid,0.0,Low,0.2161,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.062514361585082e-06,4429,Tier 4 - Long Tail,1.5334615384615384,0.2827659574468085,False,False,False,False,False,False,0,Normal,No immediate action
37468,HARDMAN MUG 3 ASSORTED,39.81,39.81,65,17,17,0.0,0,Commercial Description,Valid,0.0,Low,0.1933,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.05941050250068e-06,4430,Tier 4 - Long Tail,2.341764705882353,0.6124615384615385,False,False,False,False,False,False,0,Normal,No immediate action
47013C,WINE BOTTLE DRESSING DARK BLUE,40.52,39.08,147,30,29,-1.44,12,Commercial Description,Valid,0.0355,Low,0.2174,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.0216468836404566e-06,4431,Tier 4 - Long Tail,1.3475862068965516,0.2658503401360544,False,False,False,False,False,False,0,Normal,No immediate action
82545A,COGNAC AUX OEUFS METAL 1 HOOK,38.75,38.75,31,12,12,0.0,0,Commercial Description,Valid,0.0,Low,0.1757,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.0045756586762464e-06,4432,Tier 4 - Long Tail,3.2291666666666665,1.25,False,False,False,False,False,False,0,Normal,No immediate action
47567b,TEA TIME KITCHEN APRON,38.72,38.72,3,3,3,0.0,0,Commercial Description,Valid,0.0,Low,0.1454,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,2.003023729134045e-06,4433,Tier 4 - Long Tail,12.906666666666666,12.906666666666666,False,False,False,False,False,False,0,Normal,No immediate action
35963,FOLKART ZINC CLIP ON ANGEL WINGS,38.38,38.38,101,14,12,0.0,0,Commercial Description,Valid,0.0,Low,0.2045,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9854351943224346e-06,4434,Tier 4 - Long Tail,3.1983333333333337,0.38,False,False,False,False,False,False,0,Normal,No immediate action
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,41.3,38.35,14,9,9,-2.95,1,Commercial Description,Valid,0.0714,Moderate,0.1614,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,1.983883264780233e-06,4435,Tier 4 - Long Tail,4.261111111111111,2.7392857142857143,False,False,False,False,False,False,0,Normal,No immediate action
90130D,RED STONE/CRYSTAL EARRINGS,38.31,38.31,13,8,8,0.0,0,Commercial Description,Valid,0.0,Low,0.1601,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9818140253906323e-06,4436,Tier 4 - Long Tail,4.78875,2.946923076923077,False,False,False,False,False,False,0,Normal,No immediate action
90027B,GLASS BEAD HOOP EARRINGS MONTANA,38.28,38.28,13,10,10,0.0,0,Commercial Description,Valid,0.0,Low,0.1599,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.980262095848431e-06,4437,Tier 4 - Long Tail,3.8280000000000003,2.9446153846153846,False,False,False,False,False,False,0,Normal,No immediate action
90183C,BLACK DROP EARRINGS W LONG BEADS,38.11999999999999,38.12,13,13,13,0.0,0,Commercial Description,Valid,0.0,Low,0.1598,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9719851382900258e-06,4438,Tier 4 - Long Tail,2.9323076923076923,2.9323076923076923,False,False,False,False,False,False,0,Normal,No immediate action
90214F,"LETTER ""F"" BLING KEY RING",37.98,37.98,46,29,27,0.0,0,Commercial Description,Valid,0.0,Low,0.1829,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.964742800426421e-06,4441,Tier 4 - Long Tail,1.4066666666666665,0.8256521739130435,False,False,False,False,False,False,0,Normal,No immediate action
47518f,ICON PLACEMAT POP ART ELVIS,37.75000000000001,37.75,9,9,9,0.0,0,Commercial Description,Valid,0.0,Low,0.1542,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.952844673936214e-06,4442,Tier 4 - Long Tail,4.194444444444445,4.194444444444445,False,False,False,False,False,False,0,Normal,No immediate action
85115B,S/4 BLACK DISCO PARTITION PANEL,37.620000000000005,37.620000000000005,6,2,2,0.0,0,Commercial Description,Valid,0.0,Low,0.1499,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,1.9461196459200102e-06,4443,Tier 4 - Long Tail,18.810000000000002,6.2700000000000005,False,False,False,False,False,False,0,Normal,No immediate action
