StockCode,GrossRevenue,UnitsSold,SalesLines,SalesOrders,AvgUnitPrice,Description,ReturnValue,ReturnedUnits,ReturnLines,ReturnOrders,NetRevenue,ReturnValueRate,ReturnUnitRate,RevenuePerUnit,RevenuePerOrder,RevenueShare,RevenueRank
72132,485.55,561,30,28,1.7106666666666668,COLUMBIAN CUBE CANDLE,0.0,0.0,0.0,0.0,485.55,0.0,0.0,0.8655080213903743,17.34107142857143,0.0025044825443152298,3217
21459,520.55,263,44,44,2.300909090909091,YELLOW EASTER EGG HUNT START POST,-35.1,18.0,5.0,5.0,485.44999999999993,0.06742868120257421,0.06844106463878327,1.9792775665399238,11.830681818181818,0.002503966741093251,3218
20793,518.5,281,22,22,8.935,BLUE TILED TRAY,-33.75,5.0,1.0,1.0,484.75,0.06509161041465766,0.017793594306049824,1.8451957295373667,23.568181818181817,0.0025003561185394036,3219
84875D,483.75,371,37,37,1.722972972972973,BLUE SQUARE COMPACT MIRROR,0.0,0.0,0.0,0.0,483.75,0.0,0.0,1.3039083557951483,13.074324324324325,0.0024951980863196217,3220
23218,483.03,379,40,40,1.57225,LAUREL STAR ANTIQUE GOLD,0.0,0.0,0.0,0.0,483.03,0.0,0.0,1.274485488126649,12.07575,0.0024914843031213782,3221
22407,521.12,438,75,75,1.3886666666666665,MONEY BOX FIRST ADE DESIGN,-38.16,36.0,1.0,1.0,482.96000000000004,0.07322689591648755,0.0821917808219178,1.1897716894977168,6.948266666666667,0.002491123240865994,3222
84798B,492.90000000000003,326,10,10,2.125,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,-10.2,4.0,1.0,1.0,482.70000000000005,0.02069385270846013,0.012269938650306749,1.5119631901840491,49.290000000000006,0.0024897821524888504,3223
23691,481.5,1175,38,38,0.4184210526315789,WRAP KEEP CALM BIRTHDAY,0.0,0.0,0.0,0.0,481.5,0.0,0.0,0.4097872340425532,12.671052631578947,0.0024835925138251115,3224
22038,481.0,1150,45,45,0.4182222222222222,BOTANICAL LAVENDER GIFT WRAP ,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.4182608695652174,10.688888888888888,0.0024810134977152204,3225
85027L,546.45,191,41,40,4.730487804878049,FRENCH CHATEAU LARGE PLATTER ,-66.3,34.0,3.0,3.0,480.15000000000003,0.12132857534998626,0.17801047120418848,2.860994764397906,13.66125,0.002476629170328406,3226
85170B,496.91,293,62,58,2.5824193548387098,SET/6 BLACK BIRD T-LIGHT CANDLES,-16.8,8.0,4.0,4.0,480.11,0.033808939244531204,0.027303754266211604,1.6959385665529012,8.567413793103448,0.0024764228490396145,3227
16244A,479.40999999999997,186,28,28,4.073571428571428,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,0.0,0.0,0.0,0.0,479.40999999999997,0.0,0.0,2.5774731182795696,17.121785714285714,0.002472812226485767,3228
22259,482.95,590,74,72,1.297162162162162,FELT FARM ANIMAL HEN,-3.75,3.0,1.0,1.0,479.2,0.0077647789626255305,0.005084745762711864,0.8185593220338983,6.707638888888889,0.0024717290397196128,3229
85091,548.81,343,20,20,5.513,CANDY SPOT BREAD BASKETS,-69.69999999999999,17.0,1.0,1.0,479.10999999999996,0.12700205900038264,0.04956268221574344,1.6000291545189502,27.440499999999997,0.002471264816819832,3230
72127,479.69,393,71,65,1.3102816901408452,COLUMBIAN CANDLE ROUND ,-1.25,1.0,1.0,1.0,478.44,0.002605849611207238,0.002544529262086514,1.2205852417302798,7.379846153846154,0.002467808935232578,3231
23422,477.89,213,47,47,2.777872340425532,PANTRY HOOK BALLOON WHISK ,0.0,0.0,0.0,0.0,477.89,0.0,0.0,2.2436150234741783,10.167872340425532,0.002464972017511698,3232
72750C,476.4,232,15,15,2.75,"F.FAIRY S/3 CANDLE/GLASS, ROSE",0.0,0.0,0.0,0.0,476.4,0.0,0.0,2.0534482758620687,31.759999999999998,0.002457286549504223,3233
23561,476.0,170,16,16,3.40875,SET OF 6 RIBBONS PARTY,0.0,0.0,0.0,0.0,476.0,0.0,0.0,2.8,29.75,0.0024552233366163098,3234
90192,484.31,97,56,53,5.023214285714286,JADE DROP EARRINGS W FILIGREE,-9.9,2.0,1.0,1.0,474.41,0.020441452788503234,0.020618556701030927,4.992886597938145,9.137924528301888,0.0024470220653868566,3235
21518,474.32,1119,110,109,0.504090909090909,BANK ACCOUNT  GREETING  CARD ,0.0,0.0,0.0,0.0,474.32,0.0,0.0,0.42387846291331543,4.351559633027523,0.002446557842487076,3236
37492C,477.29999999999995,242,25,24,3.81,GREEN BLUE FLOWER PIGGY BANK,-4.65,1.0,1.0,1.0,472.65,0.009742300439974861,0.004132231404958678,1.9723140495867766,19.8875,0.0024379439286800397,3237
40046A,472.07,355,62,62,1.7974193548387096,RED DAISY PAPER LAMPSHADE,0.0,0.0,0.0,0.0,472.07,0.0,0.0,1.329774647887324,7.614032258064516,0.002434952269992566,3238
84926E,471.57,1081,52,52,0.7690384615384616,FLOWERS TILE COASTER,0.0,0.0,0.0,0.0,471.57,0.0,0.0,0.4362349676225717,9.068653846153847,0.0024323732538826747,3239
84901,471.13,123,74,74,3.8594594594594596,BLACK FACE LAMB WITH PANTS,0.0,0.0,0.0,0.0,471.13,0.0,0.0,3.8303252032520323,6.366621621621621,0.0024301037197059705,3240
gift_0001_20,471.06,28,26,26,16.807692307692307,Dotcomgiftshop Gift Voucher £20.00,0.0,0.0,0.0,0.0,471.06,0.0,0.0,16.82357142857143,18.11769230769231,0.002429742657450586,3241
90120C,470.8,111,60,58,4.241333333333333,GREEN MURANO TWIST BRACELET,0.0,0.0,0.0,0.0,470.8,0.0,0.0,4.241441441441442,8.117241379310345,0.0024284015690734426,3242
84884a,470.18,56,39,35,8.386923076923077,ANT WHITE WIRE HEART SPIRAL,0.0,0.0,0.0,0.0,470.18,0.0,0.0,8.396071428571428,13.433714285714286,0.0024252035890971776,3243
35471A,499.31,421,85,83,1.6135294117647059,SET OF 3 BIRD L.BLUE FEATHER,-31.25,25.0,2.0,2.0,468.06,0.06258636918948149,0.05938242280285035,1.1860095011876484,6.01578313253012,0.0024142685607912396,3244
72799B,467.71000000000004,322,16,16,3.664375,PURPLE PILLAR CANDLE BLACK FLOCK,0.0,0.0,0.0,0.0,467.71000000000004,0.0,0.0,1.4525155279503106,29.231875000000002,0.002412463249514316,3245
84952A,467.65,167,41,39,3.260243902439024,CLEAR LOVE BIRD T-LIGHT HOLDER,0.0,0.0,0.0,0.0,467.65,0.0,0.0,2.800299401197605,11.99102564102564,0.0024121537675811286,3246
85014a,467.0,37,31,28,12.627741935483872,BLACK/BLUE POLKADOT UMBRELLA,0.0,0.0,0.0,0.0,467.0,0.0,0.0,12.621621621621621,16.678571428571427,0.0024088010466382704,3247
35911A,466.69,388,97,96,1.5051546391752577,MULTICOLOUR RABBIT EGG WARMER,0.0,0.0,0.0,0.0,466.69,0.0,0.0,1.2028092783505155,4.861354166666667,0.002407202056650138,3248
85136B,473.77000000000004,59,47,47,8.020638297872342,BLUE SHARK HELICOPTER,-7.95,1.0,1.0,1.0,465.82000000000005,0.01678029423559955,0.01694915254237288,8.030000000000001,10.080212765957448,0.002402714568618928,3249
23379,465.36,1220,77,76,0.5376623376623376,PACK OF 12 RED APPLE TISSUES,0.0,0.0,0.0,0.0,465.36,0.0,0.0,0.3814426229508197,6.123157894736842,0.0024003418737978278,3250
51020A,464.55999999999995,1304,51,50,0.8358823529411765,SUMMER FUN DESIGN SHOWER CAP,-0.58,2.0,1.0,1.0,463.97999999999996,0.0012484931978646462,0.0015337423312883436,0.3562576687116564,9.291199999999998,0.0023932237893345277,3251
84972L,462.15000000000003,117,46,46,3.95,GIANT PINK HEART MEMO HOLDER,0.0,0.0,0.0,0.0,462.15000000000003,0.0,0.0,3.95,10.046739130434784,0.002383784590372327,3252
20616,461.88,287,124,121,2.13258064516129,CHERRY BLOSSOM PASSPORT COVER,0.0,0.0,0.0,0.0,461.88,0.0,0.0,1.6093379790940767,3.817190082644628,0.0023823919216729855,3253
90145,461.81,76,46,45,6.1286956521739135,SILVER HOOP EARRINGS WITH FLOWER,0.0,0.0,0.0,0.0,461.81,0.0,0.0,6.076447368421053,10.262444444444444,0.0023820308594176007,3254
85204,461.74,2354,158,154,0.39968354430379743,HANGING WOOD AND FELT FLOWER,-0.12,1.0,1.0,1.0,461.62,0.00025988651622125,0.0004248088360237893,0.19615123194562448,2.9983116883116883,0.0023810508332958425,3255
72801D,461.17,565,62,61,1.4474193548387095,S/4 SKY BLUE DINNER CANDLES,0.0,0.0,0.0,0.0,461.17,0.0,0.0,0.8162300884955752,7.56016393442623,0.0023787297187969404,3256
85211,467.4,306,78,75,2.055128205128205,S/4 GROOVY CAT MAGNETS,-6.529999999999999,5.0,3.0,3.0,460.87,0.013970902866923405,0.016339869281045753,1.5274509803921568,6.231999999999999,0.0023771823091310058,3257
85030,531.4499999999999,211,29,29,5.05344827586207,FRENCH CHATEAU OVAL PLATTER,-70.64999999999999,27.0,3.0,3.0,460.79999999999995,0.13293818797629128,0.12796208530805686,2.5187203791469193,18.325862068965513,0.002376821246875621,3258
21536,474.74,221,63,61,2.2688888888888887,DAIRY MAID  SMALL  MILK JUG,-14.700000000000001,7.0,7.0,7.0,460.04,0.03096431731052787,0.03167420814479638,2.1481447963800906,7.782622950819673,0.0023729011423885868,3259
84782C,509.9,74,18,18,9.616666666666667,GREEN 3 TIER GLASS PLATE STAND,-50.1,6.0,4.0,4.0,459.79999999999995,0.09825455971759169,0.08108108108108109,6.89054054054054,28.327777777777776,0.0023716632146558382,3260
16207B,457.65000000000003,265,46,46,2.654782608695652,PINK HEART RED HANDBAG,0.0,0.0,0.0,0.0,457.65000000000003,0.0,0.0,1.7269811320754718,9.948913043478262,0.0023605734453833074,3261
84508B,471.60999999999996,176,78,74,2.8088461538461535,STRIPES DESIGN TEDDY,-15.3,6.0,1.0,1.0,456.30999999999995,0.03244206017684104,0.03409090909090909,2.6796022727272724,6.373108108108108,0.002353661682208799,3262
90120B,455.68,108,43,42,4.193720930232558,BLUE MURANO TWIST BRACELET,0.0,0.0,0.0,0.0,455.68,0.0,0.0,4.2192592592592595,10.84952380952381,0.002350412121910336,3263
16218,454.52,4632,101,98,0.5034653465346535,CARTOON  PENCIL SHARPENERS,0.0,0.0,0.0,0.0,454.52,0.0,0.0,0.09812607944732296,4.637959183673469,0.0023444288045353892,3264
21757,454.3,80,43,42,6.3058139534883715,LIGHTHOUSE PRINTED METAL SIGN,0.0,0.0,0.0,0.0,454.3,0.0,0.0,5.67875,10.816666666666666,0.002343294037447037,3265
84984A,462.12,266,17,17,4.474705882352942,GREEN PEONY CUSHION COVER,-9.3,2.0,1.0,1.0,452.82,0.02012464294988315,0.007518796992481203,1.737293233082707,27.183529411764706,0.0023356601497617592,3266
84948,459.21000000000004,273,37,36,1.7905405405405406,SILVER HANGING T-LIGHT HOLDER DOME,-6.6,4.0,2.0,2.0,452.61,0.014372509309466255,0.014652014652014652,1.6820879120879122,12.755833333333335,0.002334576962995605,3267
72225C,466.38,1926,38,38,0.2689473684210526,LAVENDER SCENT CAKE CANDLE,-13.919999999999998,48.0,1.0,1.0,452.46,0.02984690595651614,0.024922118380062305,0.24214953271028036,12.273157894736842,0.0023338032581626373,3268
20621,451.67,207,33,33,2.3584848484848484,ECONOMY PASSPORT COVER ,0.0,0.0,0.0,0.0,451.67,0.0,0.0,2.1819806763285023,13.686969696969697,0.00232972841270901,3269
23548,451.5,1075,43,43,0.42,WRAP MAGIC FOREST ,0.0,0.0,0.0,0.0,451.5,0.0,0.0,0.42,10.5,0.002328851547231647,3270
23509,451.46000000000004,1062,66,65,0.4865151515151515,MINI PLAYING CARDS FUN FAIR ,0.0,0.0,0.0,0.0,451.46000000000004,0.0,0.0,0.4251035781544256,6.945538461538462,0.002328645225942856,3271
82081,451.35,174,23,23,5.259130434782609,PINK HEARTS PHOTO ALBUM,0.0,0.0,0.0,0.0,451.35,0.0,0.0,2.5939655172413794,19.62391304347826,0.0023280778423986795,3272
84601A,638.34,260,15,15,3.6726666666666667,NEW BAROQUE IVORY CUSHION COVER ,-187.5,150.0,1.0,1.0,450.84000000000003,0.29373061377949056,0.5769230769230769,2.4551538461538462,42.556000000000004,0.002325447245966591,3273
72128,450.73999999999995,724,93,88,0.8884946236559139,COLUMBIAN CANDLE ROUND,0.0,0.0,0.0,0.0,450.73999999999995,0.0,0.0,0.6225690607734806,5.122045454545454,0.002324931442744612,3274
35004S,505.4,145,24,24,7.283333333333332,SET OF 3 SILVER FLYING DUCKS,-56.519999999999996,10.0,7.0,7.0,448.88,0.11183221210922041,0.06896551724137931,3.48551724137931,21.058333333333334,0.002315337502815818,3275
84597C,452.23,365,45,44,1.4575555555555557,RETRO PINK BALL ASHTRAY ,-5.0,4.0,1.0,1.0,447.23,0.011056320898657762,0.010958904109589041,1.238986301369863,10.277954545454547,0.0023068267496531773,3276
17164D,447.0,1150,31,28,0.41516129032258065,ASS COL SMALL SAND FROG P'WEIGHT,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.38869565217391305,15.964285714285714,0.002305640402242627,3277
21663,488.16,76,32,32,7.245625,VINTAGE GLASS SUGAR CADDY,-41.65,7.0,7.0,7.0,446.51000000000005,0.08532038675843985,0.09210526315789473,6.423157894736843,15.255,0.0023031129664549343,3278
90198B,446.15,105,50,49,4.244800000000001,VINTAGE ROSE BEAD BRACELET BLACK,0.0,0.0,0.0,0.0,446.15,0.0,0.0,4.2490476190476185,9.105102040816327,0.0023012560748558123,3279
90013B,445.88,108,82,79,4.188780487804879,BLACK VINTAGE EARRINGS,0.0,0.0,0.0,0.0,445.88,0.0,0.0,4.1285185185185185,5.644050632911393,0.002299863406156471,3280
84857C,445.03,197,17,17,4.375294117647059,PINK MONTE CARLO HANDBAG,-1.95,1.0,1.0,1.0,443.08,0.004381727074579242,0.005076142131979695,2.2590355329949237,26.178235294117645,0.0022854209159410806,3281
90195B,478.59,54,28,26,8.781785714285714,BLACK GEMSTONE BRACELET,-35.8,4.0,1.0,1.0,442.78999999999996,0.07480306734365531,0.07407407407407407,8.862777777777778,18.40730769230769,0.002283925086597344,3282
62096B,441.99,257,83,82,2.315542168674699,PURPLE/TURQ FLOWERS HANDBAG,0.0,0.0,0.0,0.0,441.99,0.0,0.0,1.719805447470817,5.390121951219513,0.0022797986608215186,3283
16243B,441.77,212,8,8,5.49625,BROWN COZY SQUARE PHOTO ALBUM,0.0,0.0,0.0,0.0,441.77,0.0,0.0,2.083820754716981,55.22125,0.0022786638937331662,3284
90154,439.65,59,7,7,8.707142857142857,LAZER CUT NECKLACE W PASTEL BEADS,0.0,0.0,0.0,0.0,439.65,0.0,0.0,7.451694915254237,62.80714285714286,0.0022677288654272282,3285
16161M,449.5,1075,40,39,0.418,WRAP  PINK FLOCK,-10.5,25.0,1.0,1.0,439.0,0.02335928809788654,0.023255813953488372,0.4181395348837209,11.525641025641026,0.0022643761444843696,3286
79030A,438.25,171,33,33,5.692424242424242,"TUMBLER, ENGLISH ROSE",0.0,0.0,0.0,0.0,438.25,0.0,0.0,2.5628654970760234,13.280303030303031,0.0022605076203195333,3287
47422,458.76000000000005,1178,72,66,0.4141666666666667,ASSORTED MONKEY SUCTION CUP HOOK,-20.580000000000002,49.0,3.0,3.0,438.18000000000006,0.04486005754642951,0.04159592529711375,0.38943972835314095,6.950909090909092,0.0022601465580641485,3288
21027,437.37,357,81,77,1.269753086419753,NINJA RABBIT PINK,0.0,0.0,0.0,0.0,437.37,0.0,0.0,1.225126050420168,5.68012987012987,0.002255968551966125,3289
23023,437.82,274,25,25,1.7651999999999999,RIDGED BONNE JAM JAR T-LIGHT HOLDER,-3.3,2.0,1.0,1.0,434.52,0.00753734411401946,0.0072992700729927005,1.5978832116788322,17.5128,0.0022412681601397455,3290
79071B,433.70000000000005,142,66,66,3.1742424242424243,ENGLISH ROSE METAL WASTE BIN,0.0,0.0,0.0,0.0,433.70000000000005,0.0,0.0,3.0542253521126765,6.571212121212122,0.0022370385737195244,3291
84859B,433.46,282,18,18,2.8922222222222222,BLUE DISCO HANDBAG,0.0,0.0,0.0,0.0,433.46,0.0,0.0,1.5370921985815602,24.08111111111111,0.0022358006459867767,3292
37464,432.43,317,84,82,1.7619047619047619,ROBOT MUG IN DISPLAY BOX,0.0,0.0,0.0,0.0,432.43,0.0,0.0,1.3641324921135647,5.273536585365854,0.0022304878728004007,3293
84858B,431.0,326,9,9,2.816666666666667,BLUE RIVIERA HANDBAG,0.0,0.0,0.0,0.0,431.0,0.0,0.0,1.322085889570552,47.888888888888886,0.0022231118867261125,3294
23058,430.86,490,48,48,1.2252083333333335,CHRISTMAS HANGING SNOWFLAKE,0.0,0.0,0.0,0.0,430.86,0.0,0.0,0.8793061224489797,8.97625,0.002222389762215343,3295
21678,430.60999999999996,580,83,80,0.9795180722891565,PAISLEY PATTERN  STICKERS,0.0,0.0,0.0,0.0,430.60999999999996,0.0,0.0,0.7424310344827586,5.382624999999999,0.0022211002541603973,3296
84510F,432.75,1099,38,38,1.4618421052631578,SET OF 4 NEW ENGLAND COASTERS ,-2.5,2.0,1.0,1.0,430.25,0.005777007510109763,0.0018198362147406734,0.3937670609645132,11.388157894736842,0.002219243362561276,3297
84968e,429.62,17,14,13,25.300714285714285,SET OF 16 VINTAGE BLACK CUTLERY,0.0,0.0,0.0,0.0,429.62,0.0,0.0,25.271764705882354,33.04769230769231,0.002215993802262813,3298
16045,429.44,9312,75,74,0.049600000000000005,POPART WOODEN PENCILS ASST,0.0,0.0,0.0,0.0,429.44,0.0,0.0,0.04611683848797251,5.8032432432432435,0.0022150653564632526,3299
22395,428.94,237,56,53,3.1966071428571428,PAPERWEIGHT VINTAGE PAISLEY,0.0,0.0,0.0,0.0,428.94,0.0,0.0,1.809873417721519,8.093207547169811,0.0022124863403533614,3300
84966B,428.0,33,4,4,16.0,BLUE KASHMIRI BOXED MIRROR,0.0,0.0,0.0,0.0,428.0,0.0,0.0,12.969696969696969,107.0,0.002207637790066766,3301
21520,428.45,995,113,108,0.5313274336283186,BOOZE & WOMEN GREETING CARD ,-0.84,2.0,1.0,1.0,427.61,0.0019605554907223713,0.0020100502512562816,0.43060301507537685,3.9671296296296297,0.002205626157501051,3302
84801A,427.44000000000005,272,15,15,1.976,PINK HYDRANGEA ART FLOWER,0.0,0.0,0.0,0.0,427.44000000000005,0.0,0.0,1.5714705882352944,28.496000000000002,0.002204749292023688,3303
21028,426.41,324,93,92,1.621827956989247,NINJA RABBIT BLACK,0.0,0.0,0.0,0.0,426.41,0.0,0.0,1.3160802469135804,4.634891304347827,0.0021994365188373124,3304
85230G,439.67999999999995,1728,48,46,0.26999999999999996,ORANGE VOTIVE CANDLE,-13.919999999999998,48.0,1.0,1.0,425.75999999999993,0.03165938864628821,0.027777777777777776,0.2544444444444444,9.558260869565217,0.0021960837978944533,3305
90184A,425.57,47,26,25,9.13923076923077,AMBER CHUNKY BEAD BRACELET W STRAP,0.0,0.0,0.0,0.0,425.57,0.0,0.0,9.05468085106383,17.0228,0.002195103771772695,3306
20662,476.35,730,51,49,2.7103921568627447,FIRST CLASS HOLIDAY PURSE ,-51.00000000000001,300.0,1.0,1.0,425.35,0.1070641335152724,0.410958904109589,0.6525342465753425,9.721428571428572,0.0021939690046843437,3307
72789,461.53,122,46,45,3.837608695652174,BASKET/8 SCENTED LOVE TOKEN CANDLES,-37.5,10.0,1.0,1.0,424.03,0.08125148961064287,0.08196721311475409,3.783032786885246,10.256222222222222,0.002187160402154231,3308
16207A,423.53000000000003,143,76,76,3.001578947368421,PINK STRAWBERRY HANDBAG ,0.0,0.0,0.0,0.0,423.53000000000003,0.0,0.0,2.961748251748252,5.572763157894737,0.00218458138604434,3309
16008,423.46,3143,86,85,0.15732558139534883,SMALL FOLDING SCISSOR(POINTED EDGE),0.0,0.0,0.0,0.0,423.46,0.0,0.0,0.13473114858415525,4.981882352941176,0.002184220323788955,3310
23044,423.29,101,26,25,4.309230769230769,PAPER LANTERN 9 POINT HOLLY STAR S,0.0,0.0,0.0,0.0,423.29,0.0,0.0,4.190990099009901,16.9316,0.002183343458311592,3311
84762A,517.4300000000001,59,29,29,9.866551724137931,WHITE PICNIC BARBECUE BUCKET,-94.45,11.0,3.0,3.0,422.9800000000001,0.18253676825850837,0.1864406779661017,8.770000000000001,17.84241379310345,0.00218174446832346,3312
21729,422.9,124,31,30,4.051290322580646,SMALL MARAKESH METAL  LANTERN ,0.0,0.0,0.0,0.0,422.9,0.0,0.0,3.4104838709677416,14.096666666666666,0.0021813318257458765,3313
90201B,460.23,156,56,54,2.9569642857142857,BLACK ENAMEL FLOWER RING,-38.35000000000001,13.0,3.0,3.0,421.88,0.08332790126675794,0.08333333333333333,2.950192307692308,8.522777777777778,0.002176070632881699,3314
47579,422.97,186,57,55,2.5521052631578947,TEA TIME BREAKFAST BASKET,-2.1,1.0,1.0,1.0,420.87,0.0049648911270302855,0.005376344086021506,2.2740322580645165,7.690363636363637,0.002170861020339719,3315
46126A,419.99,317,48,48,1.5891666666666666,ELVIS WALLHANGING / CURTAIN,0.0,0.0,0.0,0.0,419.99,0.0,0.0,1.3248895899053628,8.749791666666667,0.0021663219519863107,3316
84967C,419.85,9,4,4,67.4625,GREEN KASHMIRI OCCASIONAL TABLE,0.0,0.0,0.0,0.0,419.85,0.0,0.0,46.650000000000006,104.9625,0.0021655998274755415,3317
22032,418.12,980,111,111,0.46522522522522525,BOTANICAL LILY GREETING CARD,0.0,0.0,0.0,0.0,418.12,0.0,0.0,0.4266530612244898,3.766846846846847,0.0021566764317353182,3318
20851,429.57,335,29,28,5.966206896551724,ZINC HEART LATTICE TRAY OVAL ,-11.9,2.0,1.0,1.0,417.67,0.02770212072537654,0.005970149253731343,1.2822985074626865,15.341785714285715,0.0021543553172364165,3319
84532B,417.58,54,31,31,7.502903225806452,FAIRY CAKES RECTANGLUAR BOXES,0.0,0.0,0.0,0.0,417.58,0.0,0.0,7.732962962962962,13.470322580645162,0.002153891094336636,3320
35240,416.01,49,39,39,8.49,ENAMEL BLUE RIM OVAL TRAY SET/2,0.0,0.0,0.0,0.0,416.01,0.0,0.0,8.49,10.666923076923077,0.002145792983751578,3321
90013A,445.7,118,79,77,3.789493670886076,MIDNIGHT BLUE VINTAGE EARRINGS,-30.0,8.0,1.0,1.0,415.7,0.06730984967466906,0.06779661016949153,3.7771186440677966,5.788311688311688,0.002144193993763445,3322
21336,530.51,1824,44,43,3.4279545454545457,GOLD WASHBAG,-115.27,865.0,2.0,2.0,415.24,0.21728148385515825,0.47423245614035087,0.2908497807017544,12.337441860465116,0.0021418212989423456,3323
23045,497.98,118,25,25,4.4812,PAPER LANTERN 5 POINT STAR MOON ,-83.0,20.0,1.0,1.0,414.98,0.1666733603759187,0.1694915254237288,4.220169491525424,19.9192,0.002140480210565202,3324
21025,414.89,313,84,81,1.526190476190476,SPACE FROG,0.0,0.0,0.0,0.0,414.89,0.0,0.0,1.3255271565495208,5.122098765432098,0.002140015987665422,3325
84529C,414.74,78,37,37,5.033783783783784,YELLOW KNITTED KIDS RUCKSACK,0.0,0.0,0.0,0.0,414.74,0.0,0.0,5.317179487179487,11.209189189189189,0.0021392422828324545,3326
37444A,587.06,2714,47,43,3.3044680851063832,YELLOW BREAKFAST CUP AND SAUCER,-172.98999999999998,1309.0,2.0,2.0,414.06999999999994,0.29467175416482133,0.48231392778187177,0.21630803242446572,13.652558139534882,0.0021357864012452,3327
84007,413.12,157,39,39,2.6815384615384614,MAGIC GARDEN MOUNT FUJI,0.0,0.0,0.0,0.0,413.12,0.0,0.0,2.6313375796178344,10.592820512820513,0.002130886270636407,3328
85112,412.77,465,34,34,1.6549999999999998,S/3 TEAR DROP CUT GLASS DECORATION,0.0,0.0,0.0,0.0,412.77,0.0,0.0,0.8876774193548387,12.14029411764706,0.0021290809593594836,3329
84711A,410.84999999999997,44,25,24,9.0384,SILVER OVAL SHAPE TRINKET BOX,0.0,0.0,0.0,0.0,410.84999999999997,0.0,0.0,9.337499999999999,17.11875,0.0021191775374975017,3330
21341,410.64,72,29,29,7.1865517241379315,KASBAH LANTERN WITH GLASS ,0.0,0.0,0.0,0.0,410.64,0.0,0.0,5.703333333333333,14.16,0.0021180943507313477,3331
90149,410.26000000000005,62,9,9,7.371111111111111,SILVER FLOWR PINK SHELL NECKLACE,0.0,0.0,0.0,0.0,410.26000000000005,0.0,0.0,6.617096774193549,45.58444444444445,0.002116134298487831,3332
84422,429.60999999999996,783,39,38,1.0292307692307692,PINK/BLUE DISC/MIRROR STRING,-19.57,49.0,2.0,2.0,410.03999999999996,0.04555294336724006,0.06257982120051085,0.5486717752234993,11.305526315789473,0.002114999531399478,3333
16169F,409.5,975,34,34,0.42,WRAP BLIZZARD,0.0,0.0,0.0,0.0,409.5,0.0,0.0,0.42,12.044117647058824,0.002112214194000796,3334
21698,408.96999999999997,536,118,112,1.2534745762711863,MOCK LOBSTER FRIDGE MAGNET,0.0,0.0,0.0,0.0,408.96999999999997,0.0,0.0,0.7630037313432835,3.651517857142857,0.0021094804369243114,3335
84595B,408.9,230,16,16,3.09375,LARGE TRIFLE DESIGN L BLUE BOWL,0.0,0.0,0.0,0.0,408.9,0.0,0.0,1.7778260869565217,25.55625,0.0021091193746689265,3336
21252,408.66,168,22,22,3.3613636363636363,SET OF MEADOW  FLOWER STICKERS,0.0,0.0,0.0,0.0,408.66,0.0,0.0,2.4325,18.575454545454548,0.002107881446936179,3337
72780,418.18,514,44,44,0.8411363636363636,BLACK SILOUETTE CANDLE PLATE,-10.2,12.0,1.0,1.0,407.98,0.02439141039743651,0.023346303501945526,0.813579766536965,9.504090909090909,0.002104373985026727,3338
90206C,407.7,81,58,57,5.044482758620689,CRYSTAL DIAMANTE STAR BROOCH,0.0,0.0,0.0,0.0,407.7,0.0,0.0,5.033333333333333,7.152631578947368,0.002102929736005188,3339
90082B,406.4,64,27,25,6.35,DIAMANTE BOW BROOCH RED COLOUR,0.0,0.0,0.0,0.0,406.4,0.0,0.0,6.35,16.256,0.0020962242941194712,3340
84984D,404.90999999999997,159,21,21,6.063333333333334,ORIENTAL RED C/COVER ,0.0,0.0,0.0,0.0,404.90999999999997,0.0,0.0,2.5466037735849056,19.28142857142857,0.0020885388261119957,3341
72801E,404.75,769,24,24,1.19875,S/4 FESTIVE GREEN DINNER CANDLES,0.0,0.0,0.0,0.0,404.75,0.0,0.0,0.526332899869961,16.864583333333332,0.0020877135409568307,3342
84510C,404.1,275,102,101,1.6847058823529413,SET OF 4 POLKADOT COASTERS,0.0,0.0,0.0,0.0,404.1,0.0,0.0,1.4694545454545456,4.000990099009901,0.0020843608200139725,3343
23415,412.18,328,47,47,1.4517021276595745,HOME SWEET HOME HOOK,-8.25,5.0,1.0,1.0,403.93,0.020015527196855742,0.01524390243902439,1.2566463414634146,8.769787234042553,0.002083483954536609,3344
82076,403.64,290,19,19,2.726842105263158,BEECH WOOD PHOTO FRAME ,0.0,0.0,0.0,0.0,403.64,0.0,0.0,1.3918620689655172,21.24421052631579,0.0020819881251928725,3345
90124B,401.35,40,31,30,10.058064516129033,BLUE MURANO TWIST NECKLACE,0.0,0.0,0.0,0.0,401.35,0.0,0.0,10.033750000000001,13.378333333333334,0.0020701762314095716,3346
84932B,401.3,189,17,17,3.105882352941176,SMALL PINK PEONY FOLDING STOOL,0.0,0.0,0.0,0.0,401.3,0.0,0.0,2.1232804232804234,23.605882352941176,0.002069918329798582,3347
45016,423.73,101,26,25,5.946923076923077,DECORATIVE NET CANOPY LEOPARD,-22.5,6.0,1.0,1.0,401.23,0.0530998513204163,0.0594059405940594,4.195346534653465,16.9492,0.0020695572675431977,3348
